month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
03-07,-3.66,-4.55,-7.41,0.15,0.76,-2.25,-9.01,-4.95,-6.32,-6.41,0.84,1.14,0.4,-2.57,-4.02,-0.58,1.83,-2.95,-0.41,-5.02,-3.51
03-08,-1.32,-3.84,-7.72,0.43,0.06,-3.46,-5.33,-1.16,-10.42,-7.74,2.02,3.71,0.17,-0.2,-2.94,1.87,1.3,-5.38,-2.81,-3.8,-4.1
03-09,-3.79,-7.24,-9.12,0.53,1.55,-1.95,-4.17,-1.76,-6.27,-8.24,2.25,3.47,-0.07,0.15,-0.6,0.67,2.79,-4.7,-3.23,-6.53,-2.14
03-10,-5.82,-7.32,-8.99,0.4,2.35,-1.18,-0.97,-0.14,0.18,-9.13,2.32,1.84,-1.5,0.25,-0.42,-0.55,2.7,-8.36,-3.86,-2.82,-3.13
03-11,-4.23,-7.04,-9.09,1.08,2.67,-0.98,-1.34,-0.3,-0.16,-5.5,2.45,2.48,-0.72,0.61,-0.53,-3.94,2.38,-3.89,-0.66,-5.22,-1.41
03-12,-3.95,-7.21,-6.97,0.28,2.19,-1.9,-2.96,-0.78,1.61,-5.46,2.31,0.47,-0.82,-0.58,-0.89,-3.85,3.15,-1.26,-0.14,-3.32,-2.44
03-13,-5.54,-8.1,-5.15,1.56,1.44,-1.48,-4.92,-1.31,0.64,-6.51,2.6,0.3,-1.37,0.09,0.64,-1.83,1.54,0.75,-0.12,-1.62,-0.63
03-14,-2.94,-8.15,-4.3,1.33,1.9,-0.17,-5.84,-1.12,-1.63,-9.58,2.15,0.58,0.35,0.35,-2.22,0.56,-1.29,0.01,-0.02,2.4,1.67
03-15,-0.01,-7.43,-3.2,1.01,0.38,-0.61,-7.56,-3.95,-2.37,-10.92,0.49,1.37,0.75,1.99,-6.45,1.03,1.37,0.33,1.13,1.16,2.52
03-16,0.76,-5.85,-4.05,1.84,-0.45,-0.31,-8.09,-6.58,0.17,-10.39,-1.4,1.93,1.84,1.48,-7.14,0.81,2.67,-0.33,0.44,-0.14,2.65
03-17,0.08,-4.49,-2.36,0.4,0.23,0.05,-9.18,-4.32,0.54,-10.76,-2.8,2.75,1.71,1.22,-5.74,0.65,1.67,-0.3,1.05,-0.29,-0.68
03-18,0.8,-5.14,-1.05,0.68,-0.08,-0.51,-5.02,-3.52,0.67,-12.05,-1.12,3.35,-1.9,1.11,-1.66,1.64,3.66,-2.05,0.73,1.82,-3.24
03-19,0.17,-5.48,-1.7,1.41,-1.02,-0.84,0.05,-2.39,0.38,-8.23,-1.69,2.38,-2.27,1.08,-0.17,1.38,3.45,-5.06,1.12,1.85,-0.28
03-20,0.47,-4.42,-4.95,1.63,-2.62,-1.38,1.18,-1.65,0.7,-6.16,-1.99,1.39,-1.8,-0.02,-3.21,0.35,0.99,-1.88,2.93,1.01,0.08
03-21,0.21,-3.42,-6.18,1.45,-3.51,0.63,-0.32,-0.79,1.75,-7.88,2.69,-1.18,-1.17,1.42,-4.52,1.04,-0.38,0.78,1.98,0.44,0.61
03-22,0.06,-2.72,-5.11,2.31,-2.13,-1.2,-3.35,0.97,2.43,-9.59,1.71,-2.28,-2.66,1.94,-0.4,1.6,-0.37,-1.02,1.58,0.89,1.1
03-23,-0.73,-1.46,-3.77,2.02,-2.4,-1.76,-2.4,0.93,2.58,-4.78,1.43,1.3,-0.86,1.75,-2.11,1.4,1.48,0.2,1.13,2.91,1.5
03-24,-0.75,0.61,-3.58,2.13,-2.35,-2.49,-2.02,-0.87,1.13,-4.69,1.77,2.65,-0.16,0.69,-1.09,2.23,2.8,1.16,2.44,2.92,0.8
03-25,-0.28,2.28,-3.19,2.62,-1.2,-4.24,-2.24,-3.79,0.27,-4.72,2.27,-0.46,0.8,0.98,0.69,0.95,4.38,1.83,2.47,2.3,0.42
03-26,-0.71,1.35,-1.82,4.01,-2.81,-4.41,-1.73,-5.61,0.14,-4.15,1.74,-0.17,1.32,2.7,-2.6,-0.14,4.11,1.69,1.01,0.01,-0.03
03-27,-1.45,-0.17,-2.52,4.14,-1.1,-3.76,1.03,-2.87,2.69,-5.11,2.45,1.47,1.99,3.81,-3.83,-0.05,3.31,2.83,-1.97,-0.91,2.05
03-28,0.53,-1.1,-0.58,3.74,0.47,-1.11,0.78,-1.15,2.58,-2.75,1.89,2.2,3.2,1.51,-2.39,1.8,4.09,2.28,1.74,-0.69,3.51
03-29,-0.7,-1.05,0.29,4.1,1.03,0.36,0.59,-2.07,2.05,-4.15,1.91,1.56,3.45,-0.03,-2.07,2.96,0.33,2.12,-3.3,-2.92,2.86
03-30,1.59,-0.21,0.63,3.67,2.5,0.68,0.71,-2.8,0.64,-3.24,2.43,0.78,2.82,-0.33,-1.47,2.83,-0.88,2.9,-1.42,-2.52,2.08
03-31,1.09,1.82,0.35,3.07,3.67,2.28,0.34,-5.09,-0.54,-2.15,0.74,1.85,1.86,0.47,-1.33,2.46,0.38,2.76,-1.28,-1.49,3.81
04-01,-2.99,1.95,0.44,2.43,4.08,1.6,1.99,-3.21,-0.5,-2.53,0.44,1.17,1.57,1.27,-0.94,2.04,2.81,2.34,-0.61,-0.97,4.92
04-02,-2.85,0.92,-1.79,3.79,3.56,0.91,2.46,0.82,-0.45,-1.86,0.17,0.99,1.75,2.51,-0.42,2.23,3.49,2.33,-0.66,-0.59,1.61
04-03,-1.7,4.21,0,1.98,4.31,3.71,2.16,0.83,-1.37,-0.58,1.73,0.91,1.78,1.88,-0.46,3.49,2.79,2.03,0.47,-0.83,-1.41
04-04,0.24,2.74,0.51,-0.44,3.86,1.8,2.09,1.83,0.43,-1.9,0.93,1.22,1.21,2.6,0.35,4.19,2.42,2.32,0.78,-0.69,-3.18
04-05,1.08,3.03,-0.1,2.72,2.51,1.49,2.73,1.61,1.53,-0.75,1.78,1.71,2.67,2.76,2.55,4.11,2.26,2.02,-0.22,0.81,-1.14
04-06,0.82,2.16,-0.95,1.64,4.25,2.01,2.17,1.5,0.76,-0.96,2.02,2.45,4.52,2.87,1.54,4.24,4.73,1.7,-0.52,1.15,-0.18
04-07,1.57,2.79,-0.93,0.89,4.93,0.77,1.05,0.82,-0.78,-2.14,1.15,3.04,4.29,2.44,1.68,4.42,5.68,2.02,0.78,2.04,1.36
04-08,1.51,3.28,0.84,0.46,4.6,1.17,2.27,1.16,-0.23,-2.14,1.76,4.31,3.96,1.91,2.62,2.03,4.82,1.97,2.08,3.6,3.91
04-09,1.48,2.7,2.12,0.74,3.13,1.75,2.8,1.82,0.22,-1.54,1.21,4.12,2.82,2.55,3.21,1.62,4.8,1.75,1.6,2.66,4.74
04-10,1.13,1.49,-0.38,1.31,2.84,2.92,2.41,2.48,1.48,-1.01,1.4,3.93,3.83,3.67,1.98,0.23,3.09,2.78,1.92,3.68,5.05
04-11,1.41,2.38,-0.37,3.61,2.98,3.53,3.39,1.32,2.5,-0.02,2.78,5.16,3.84,2.97,1.11,-0.06,3.19,3.54,2.71,4.1,4.39
04-12,1.36,2.98,-0.32,4.05,2.83,1.12,3.2,1.31,3.65,0.97,3.16,4.29,4.51,1.66,2.1,1.14,4.07,5.69,2.92,5.16,5.11
04-13,1.01,3.39,0.9,4.25,2.53,1.77,3.64,0.87,2.82,1.64,3.22,3.61,4.52,1.15,2.36,1.98,3.68,3.76,2.78,3.12,3.41
04-14,1.84,3.08,1.26,6.77,3.13,3.2,4.57,1.96,3.09,2.32,3.41,2.56,2.44,-0.53,5.48,2.93,2.17,2.75,1.62,2.49,2.96
