month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
04-02,0,0,1.99,0,3.5,0.65,2.58,0.05,2.74,0.01,0.02,0.2,0.11,31.96,1.58,0.34,0.02,0.15,10.5,0.04,0.08
04-03,0.01,0,0.57,0,5.78,9.98,2.61,0.01,1.39,0,0.17,0,0.12,46.85,3.73,0,2.23,0.55,11.89,0.01,0.08
04-04,0,1.28,1.46,0.35,1.51,10.32,1.37,0,2.37,1.26,0.16,0,0,17.58,5.98,0.45,1.24,0.49,2.94,10.44,0.75
04-05,0.1,6.66,3.13,1.07,0.15,0.24,0.27,0,0.22,1.66,0.01,0.05,0.04,4.68,5.9,28.47,0.04,0.11,24.51,0.37,0.07
04-06,4.58,1.97,2.06,2.35,0.74,0.06,0.02,0,0,0.41,0.05,0.13,0.01,8.89,0.6,2.7,0,1.19,15.58,0.09,0.07
04-07,0.22,1.65,0.42,1.11,0.46,0.39,0,0.02,2.62,0.57,0.86,0.49,0.21,4.71,9.64,0.51,0,0.57,51.64,0.29,0.03
04-08,0.06,0.8,0.83,0.01,0.01,0.01,0,0.13,3.44,0.12,0.33,3.97,0.14,0.85,4.54,5.18,0,1.45,30.31,7.15,1.37
04-09,0.15,1.77,3.93,0,0.03,0.09,0.17,0.1,3.68,0.03,3.13,4.21,0,0.34,2.53,5.99,0.27,5.51,23.05,2.75,0.4
04-10,0,1.42,1.43,0,0,0.01,0.71,1.76,1.37,0,1.85,1.09,0.12,0,0.54,8.98,0.1,3.55,41.88,0.37,0.6
04-11,0,4.69,0.51,0,0.9,0.1,0,3.6,0.3,0.38,2.43,0.39,0.27,0,1,1.6,0.04,0.57,37.56,0.26,1.02
04-12,0,0.34,0.06,0,2.23,1.26,0.36,8.36,0.19,0.09,2.11,0.04,0.02,0.41,0.52,9.2,0,0.5,54.65,0.06,0.11
04-13,0,1.35,0.11,0.23,26.53,0.81,2.06,1.83,0.33,0.02,7.66,3.48,0.29,0.9,0.5,30.2,0,0.55,2.43,1.76,0.07
04-14,0.58,0.06,11.98,2.01,19.98,1,0.3,0.29,0.79,0,7.27,2.33,1.5,1.15,0.89,16.68,0,4.09,5.5,0.85,0.13
04-15,0.16,0.1,4.68,1.95,3.72,0.18,2.31,0.5,2.8,0,29.37,1.38,0.34,26.35,4.16,0.37,0,3.78,0.93,0.02,0.05
04-16,3.86,0.36,0.16,0.34,0.08,1.57,0.29,0,1.8,0.71,4.46,0.27,0,38.18,1.66,0,0,4.57,5.7,0.02,0
04-17,0.53,1.86,0.02,0,0.14,16.3,2.46,0,0,0.25,0.48,0.82,0,0.77,1.39,0,0.15,7.73,3.05,0.22,0
04-18,1.29,2.11,0.16,0,0.17,10.23,1.04,0,0,0.32,1.36,2.6,0.01,0.02,12.29,0,0.63,6.73,0.65,0.05,0
04-19,0.1,1.55,0.14,0.12,0.16,4.8,0.01,0.61,0,4.29,0.72,0.08,0.23,0.42,7.77,11.7,1.12,6.87,1.56,0.22,0
04-20,0.22,1.15,0.79,0.44,0.22,17.06,0,3.42,0.09,9.25,0.51,0.01,2.75,0.87,3.8,28.29,0.81,1.34,1.75,0.59,0
04-21,0.01,0.1,0.46,0.27,0.04,5.91,0.01,1.15,9.68,1.97,0.46,0.05,0.18,0,0.28,15.01,1.33,0.42,0.86,0.21,0.22
04-22,0.01,0.08,0,2.19,0.11,3.05,0,0.06,6.04,0.01,0.79,0.19,0.12,0,0.68,0,0.3,0.65,0.49,0.07,1.64
04-23,0.04,0.39,0.05,1.1,2.79,3.46,0,1,14.98,0.17,11.08,0.11,0,0.5,0.89,0,0.15,1.22,0.27,0.3,0.73
04-24,0.23,1.01,0.04,0.75,12.02,2.71,0,3.89,1.37,0.05,1.01,1,1.59,0.71,0.12,0,2.15,0.34,0.5,0.67,0.14
04-25,0.34,1.74,0,1.35,18.85,1.41,0,0.7,0,0.01,0,0.79,0.91,0.25,12.39,0,0.88,9.75,2.26,0.81,0
04-26,1.18,3.91,1.17,1.54,15.06,2.98,4.29,0.49,1.14,0.34,0.01,5.58,0.01,0.21,2.74,0,0.88,4.58,18.32,0.28,0.07
04-27,2.35,1.79,1.3,1.99,9.06,17.3,1.57,0.08,1.01,0.21,0.02,1.01,0.22,0.14,2.78,0.41,0.93,1.21,6.27,0.15,0.5
04-28,3.24,0.24,0.03,0.12,8.55,9.8,7.7,0.42,0.12,0.76,0.08,0.06,0.13,0.07,0.66,27.85,1.43,1.6,4.18,0.25,0.04
04-29,5.1,0,0,0.26,6.01,9.78,2.59,4.25,1.17,0.05,3.6,0.73,1.27,0.97,0.15,0.05,4.13,1.14,0.18,6.98,0.2
04-30,1.86,0,0.3,1.88,2.12,16.82,0.08,2.32,1.79,0,1.11,2.39,0.76,0,5.21,0.2,0.38,0.02,0.93,4.31,0.16
