month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
04-04,0.01,1.72,4.93,0,0.44,0.01,0,7.67,0,11.96,0.46,0.18,0,0.01,0,0.02,0,0.4,0,0,0
04-05,0,0,12.01,0.02,0.04,0.12,0,8.98,0,6.64,0,0.04,0,0,0,0.38,0.01,0,0,0.51,0
04-06,0,0,2.67,2.21,0.08,0.07,0,3.4,0,0,0,0,0,0.04,0,0.29,0.55,0,0.09,0.51,0.22
04-07,0,0,0,0.46,0.04,0.94,0.88,0.76,0,0,0,0.01,0.01,0.46,0,0.11,1.32,0,0.27,0.01,1.81
04-08,0,0,0.04,0.63,0.04,7.79,3.65,0,0,0.1,0.81,0.02,0,2.34,0.23,0.11,0.56,0.05,0.25,0,1.01
04-09,0,0,0.02,11.71,0.11,0.01,0.83,0.01,0,4.51,1.54,0.4,0.06,0.55,7.39,1.12,4.07,0.15,0.86,0,4.38
04-10,0,0,0.16,13.39,0.01,0,0.47,1.07,0,3.83,6.71,5.82,0.18,0,5.35,0.67,5.8,9.17,0,3.73,2.04
04-11,0,0,0.01,2.33,0,0.02,0.77,5.49,1.75,0.02,0.03,5.65,1.4,0,2.25,0.28,1.55,2.55,0.17,36.21,1.88
04-12,0,0,0,1.44,0,0.01,1.31,6.13,1.06,0,0,2.57,15.58,0.44,0,0,0.08,5.49,0.27,17.44,0.38
04-13,0,0,0,0.13,0,0,0.11,0,0.36,0,0,0.33,2.91,5.08,0,0,0.02,0,0,9.32,0.16
04-14,0,0,0,1.37,0,0.33,0,0,0.01,0,0,0,0.04,4.12,0.01,0.03,0,0,0,0.09,1.52
04-15,0.1,0.05,0.03,1.42,0,3.74,0,0,0.6,2.87,1.09,0.23,0.03,2.75,0.02,0.41,0.01,0,0,0,0.24
04-16,1.61,1.44,0.24,0.05,0,7.71,0.1,0,0.34,17.8,0.05,0.23,0,0.12,0.03,7.8,0.11,0,0,0,0
04-17,0,0.03,0.13,0.58,0,0.44,0,0,0,6.72,0,0,0,0.01,0,1.8,0.03,0,0,0.14,0
04-18,0.65,0.68,0.02,2.38,0,0.02,0,0.05,1.92,6.42,0,0,0,0.04,0,1.39,0,0,0,0.92,0
04-19,0.07,0,0,0.6,0,0,0,0.59,1.58,14.66,2.11,0,0,0.01,0,11.3,0,0,0.38,1.32,0.01
04-20,2.85,0,0.01,0.14,0,0,0,0.45,0.02,2.66,0,0,0,0,1.95,15.31,0,0,0.62,0.09,0
04-21,10.86,0.18,0,0,0,0,6.84,3.05,0.01,7.31,0,0.62,0,0,6.74,1.4,0,0,0.01,0.31,0
04-22,4.15,2.28,0,1.15,0,0.02,2.89,2.85,0,15.56,0,2.66,0,0,0,0.02,0,0,0,0.1,0
04-23,5.09,0.12,0.57,5.55,0,0.07,1.14,7.4,0,1,0,9.84,0,0,0,0,1.69,0,0,0,0
04-24,2.98,0.42,9.21,0,0,0.23,0,0.14,0,0,0,0.84,0,0,0,0,2.56,0,0,0.02,0
04-25,0,0,13.7,0,0,0.87,0.01,0.46,0,0,0,0,0,0,0,0,8.44,0,0,0.07,0
04-26,0.1,0,0,1.01,0.04,0.24,0.07,0.02,0,0,0,0,0,0,1.63,0,6.18,0.01,0.01,0.01,0
04-27,0,0.01,0,0.14,0.08,0,0.15,0,0,0,0,0,0,0,1.17,0.36,0.4,0.03,0,0.14,0.01
04-28,0,0.13,0.02,0,0.13,0.06,0.98,0.19,0,0,0,0,0.01,0,0.27,0,0.01,0,0,2.43,0.9
04-29,0.05,0,0,0.6,3.1,0,0.97,0.19,0.13,0,0,0,0,0,0.04,0,0.12,0,0,4.85,0.83
04-30,0.18,0.49,0.01,0.39,0.34,0.04,9.27,5.74,1.21,0,0,0,0,0,0,0.12,0.52,0,0.42,2.21,3.67
05-01,0.13,1.66,0.09,0,0.02,0.28,5.74,4.75,0,0,0,0.06,0,0.04,0.01,0.02,9.65,0,11.05,0.21,0.39
05-02,0.24,1.21,0.01,0.01,0,0.01,0.17,0.11,4.18,0,0,0.12,0.03,0.1,0.02,0.1,2.29,0,7.83,0,1.89
05-03,0.06,1.57,0.01,0.01,0,0.89,0.03,0,9.57,0,0.36,0.02,0.01,0.13,0,0.02,0.77,0,0.13,0,0.68
05-04,0,1.6,0,0,0,0.69,0,0.2,1.19,0,0,0.02,0.64,0.46,0,0.01,0.97,0,0.64,0,0.2
05-05,0,0,0,0,0.01,2.69,0,0,0,0,0.97,0,0.89,0.46,0.46,0,1.8,0,5.75,0,4.98
05-06,0,0,0.22,0,0.58,2.33,0,1.9,0.01,0,0.95,0,6.09,0.46,0.34,0.01,1.23,0.18,3.42,1.97,1.44
05-07,0,0,0.88,0,0.29,0.12,0,6.8,0,0,2,0,1.87,0.07,4.32,0.34,0.13,0.06,0.41,3.47,0.1
05-08,0,0,0.42,0,9.2,0.45,0,1.32,0.01,0,10.44,0.01,0.08,0,9.44,0.1,0.14,0,0.75,2.29,0
05-09,0,0,0,0.04,6.27,0.01,0,0,0,0.06,4.47,0.39,0,0,10.52,0.08,6.8,0.02,0.02,0.16,0
05-10,0.08,0,0,1.1,1.1,0.04,0,0,0.06,0.35,0.07,1,0.01,0,1.6,0.01,0.03,0,0.03,0,0
05-11,0.07,0,0,3.28,0.2,0.02,11.02,0,0,9.98,0.57,2.2,0,0,2.13,0,0,0,0.14,0,0.78
05-12,0.13,0.01,0,5.79,0,0.01,0,4.59,0,10.14,0,0.75,0,0,8.47,0,0,0,0.1,0.07,7.72
05-13,0,0,0,1.12,0,0,0,8.53,0.15,14.41,0.02,2.16,0,0,8.44,0,0,0,0,0.1,9.91
05-14,0,0,0,0.27,0,0,0,3.12,6.14,11.1,0,2.08,0.04,0,0.94,0,0,0,0.56,0.03,1.95
