month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05-23,1.48,0.09,0,0.23,0,0,0,0,0,1.21,8.76,2.64,0.07,0,0,0.23,0,2.14,0.38,0,0
05-24,0.12,1.35,0,0.12,0,0,0,0,1.48,3.01,4.38,0.77,0,1.89,0,0.19,0,0.21,0.12,0,0.04
05-25,0.12,1.08,0.01,13.75,0.01,0,0,0,0.36,3.07,8.11,0.08,0.04,1.02,0.01,0.11,0,0.05,0,0,0.15
05-26,0.01,0.14,1.1,1.54,0.05,0,0.18,0.29,0.01,0.45,13.4,0.04,6.09,0.18,0,0.22,0,0.01,0.01,0,0.01
05-27,2.04,1.81,6.24,1.98,0,0.68,0.19,0.86,0.5,0.01,2,0.12,0.11,0.04,0,0.23,0.51,0,0,6.71,1.39
05-28,1.08,0.66,2.14,1.04,0,10.69,0.02,0.95,0.09,0.06,0.85,3.77,0.66,0.27,0,0.66,0.25,0.01,0,1.08,1.09
05-29,2.15,0,0.15,0.21,0,1.07,0,0.59,0,0.11,5.63,5.06,0.31,4.91,0.05,0.2,1.22,2.73,0,6.32,0.01
05-30,2.76,0,2.42,0.78,0,3.51,0,0.24,0.02,0.13,6.32,0.34,2.07,0.95,0.24,0.5,1.48,1.41,0.04,5.34,1.47
05-31,3.47,0,2.79,0.02,0.11,2.47,0.02,0.02,0.15,0,0.09,0.38,2.16,0.71,0,0.17,0.23,1.68,0.08,0,0.54
06-01,0.19,0,2.34,0,0.29,0.48,0.15,0.01,0.42,0,0,0.03,8.72,0.12,0,0.09,0.49,11.22,0.01,0.11,0
06-02,5.37,0,0.5,0,0,0.14,0.01,0,3.81,0,0,0,1.93,0.78,0,0.25,0.22,20.01,0.03,0.4,8.47
06-03,3.03,0.02,4.13,6.91,0,0.31,0,0,0.78,0,0.16,0.03,0.85,0.13,0,0.14,0.21,17.2,0.3,6.3,0.06
06-04,0.54,0.09,2.52,2.51,0,0,0.02,0,0.26,0,0.09,0.03,0.42,0.78,0,3.63,0.08,0.9,2.98,0.69,0
06-05,21.09,0.02,0.28,0.92,0.09,0,0,0.1,0.38,0,0.18,0.71,1.97,0.26,0,15.29,0,0.87,0.68,4.7,0
06-06,20.28,0.35,0,1.22,1.98,0.01,0.13,0.01,0.01,0,0.88,0.56,0.08,0.45,0,2,0.03,0.24,0.02,1.72,0
06-07,18.31,0.02,0,0.12,3.14,0.49,1.02,0,0.56,0.02,0.07,6.56,0.01,0.89,0,2.82,0.04,0.07,0,4.86,3.41
06-08,10.78,0.01,0,0.09,6.39,0.16,6.83,0,0.14,5.15,0.02,0.34,0.74,3.7,0,0.04,6.33,0,0,0.19,6.44
06-09,15.02,0,0.1,1.32,10.79,0.01,1.29,0,0,3.44,8.4,0.08,5.8,3.17,0,0.01,3.57,0.01,0.02,0,2.36
06-10,2.95,0,0,0.24,17.11,1.34,0.82,0.48,0,2.38,0.69,0.01,2.35,3.2,0.8,0.28,4.76,0.5,0.02,0,1.88
06-11,1.36,0,0,0.01,5.7,5.14,2.7,0.09,0,8.13,0,0.97,2.43,1.43,11.64,0.07,0.33,0.16,0,0,0.01
06-12,0.17,0,0,0.08,0.18,1.43,5.82,0,0,6.69,0,1.02,3.15,1.6,24.54,1.5,0.05,0.49,0.35,0,0
06-13,7.11,0,0,1.53,0.17,0,4.51,0,0,8.85,0.02,1.55,2.19,0.01,10.98,0.7,0,3.21,1.32,0,0
06-14,0.96,0.01,0,7.66,0.07,0,0.16,0,0,10.29,0.11,0.07,1.99,0.01,3.51,0.07,0,0.3,1.64,0,0
06-15,5.63,0.15,0,12.74,0.04,0,0.01,0,0.01,7.87,0.66,5.01,2.37,0,4.4,0.32,0.02,0.14,0.68,0,0
06-16,1.36,0.16,0.31,3.85,2.25,0.09,1.73,0,0.1,0.22,1.61,13.93,6.81,0,4.35,1.11,0,0,0.22,0,0.03
06-17,1.89,1.27,0.95,5.13,2,10.18,2.89,0,0.05,0.05,3.81,17.06,0.49,0,10.3,0.54,0.02,0.21,0.14,0,0.1
06-18,0.15,0.87,0.16,3.28,0.25,15.44,7.5,0,3.45,0.01,7,8.73,0.64,0,25.22,2.02,1.31,1.59,0.2,0,1.24
06-19,0.07,0,2.71,9.32,0.05,4.4,0.55,0,1.82,0.01,11.39,1.49,0.44,0,17.53,3.26,2.29,11.78,0.27,0,15.23
